name,primalbound,cvx_bonmin.obj,cvx_bonmin.load_time,cvx_bonmin.calc_time,cvx_bonmin.solver_time,cvx_bonmin.python_time,cvx_bonmin.iter_nr,cvx_sbmiqp.obj,cvx_sbmiqp.dual_obj,cvx_sbmiqp.load_time,cvx_sbmiqp.calc_time,cvx_sbmiqp.solver_time,cvx_sbmiqp.python_time,cvx_sbmiqp.iter_nr,cvx_sbmiqp.NLP_runs,cvx_sbmiqp.FNLP_runs,cvx_sbmiqp.MIQP_runs,cvx_sbmiqp.MILP_runs,cvx_sbmiqp_ee.obj,cvx_sbmiqp_ee.dual_obj,cvx_sbmiqp_ee.load_time,cvx_sbmiqp_ee.calc_time,cvx_sbmiqp_ee.solver_time,cvx_sbmiqp_ee.python_time,cvx_sbmiqp_ee.iter_nr,cvx_sbmiqp_ee.NLP_runs,cvx_sbmiqp_ee.FNLP_runs,cvx_sbmiqp_ee.MIQP_runs,cvx_sbmiqp_ee.MILP_runs,cvx_sbmilp.obj,cvx_sbmilp.dual_obj,cvx_sbmilp.load_time,cvx_sbmilp.calc_time,cvx_sbmilp.solver_time,cvx_sbmilp.python_time,cvx_sbmilp.iter_nr,cvx_sbmilp.NLP_runs,cvx_sbmilp.FNLP_runs,cvx_sbmilp.MIQP_runs,cvx_sbmilp.MILP_runs,cvx_shot.obj,cvx_shot.calctime,cvx_shot.nr_milp,cvx_shot.nr_nlp
no7_ar25_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.81530521596736,107.81140336388393,0.21013633394613862,63.702484427951276,63.00366025300001,39.73811676213518,3,11,5,3,1,107.81530521596736,107.81530521596736,0.2078806501813233,25.969013013876975,25.750701890000002,39.36019098339602,3,11,5,3,0,107.87145991024713,107.80141783175723,0.21060433890670538,54.08479695394635,53.857128362,42.345997855532914,3,11,8,0,2,107.8151906043379,38.185501535,2,12
no7_ar2_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.81530513262845,107.8153050270901,0.21207102993503213,17.467612186912447,17.455705622,6.727705019060522,2,6,0,2,1,107.81530513262845,107.81530513262845,0.20770647702738643,6.930473379790783,7.154641000000001,6.6686132699251175,2,6,0,2,0,107.81530513262845,107.8153050270901,0.20548142725601792,17.046284480020404,17.237387034999998,6.646379224490374,2,6,0,0,1,107.81528346842475,10.456661175,2,6
no7_ar3_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.81530513262736,107.41389630032002,0.2131090983748436,132.26436179457232,129.83308280800003,127.5568991038017,4,15,10,4,2,111.2464713518303,111.2464713518303,0.2064424050040543,35.27834450174123,35.020217374,51.83721906878054,3,11,9,3,0,107.81530513262736,107.4174204565837,0.20665388414636254,189.66804229281843,187.46720435600002,292.58807672932744,5,19,12,0,4,107.81494086243572,67.203454922,1,10
no7_ar4_1,98.51840218,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,98.7442012214068,98.0175791744952,0.2096521770581603,159.80108377384022,153.250410667,326.3391909888014,7,27,21,6,2,98.88346249616097,98.88346249616097,0.20803738804534078,57.846365141216666,56.138386816,126.58205216098577,5,21,15,5,0,98.74420120924852,98.04723639521515,0.20849168207496405,226.56702701933682,221.108823582,449.8755319272168,7,29,24,0,6,98.518372691737142,69.079391495,4,12
no7_ar5_1,90.62267488,-inf,FAILED,"Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:1432:
Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:361:
.../casadi/interfaces/bonmin/bonmin_interface.cpp:477: Uncaught error in Bonmin",NAN,NAN,NAN,90.62267376591774,90.59551534904499,0.21228533703833818,301.9011249858886,288.30102410099994,667.1151875546202,9,30,21,8,4,101.95009531061119,101.95009531061119,0.20815140567719936,11.026929873041809,11.34191815,10.491101956926286,2,6,4,2,0,90.62267377115724,89.83324010153419,0.21339260367676616,212.61999210203066,205.055215977,508.6710110655986,8,34,20,0,7,90.622648836935397,62.689357158,9,8
nvs20,230.9221652,230.9221652082297,0,0.08847186621278524,0.08533900000000022,0,0,230.92216293970984,229.7077380220426,0.02896463591605425,0.16725076222792268,0.30822099999999997,0.26250063348561525,4,9,0,4,3,230.92216293970984,270.5135798912582,0.01908290386199951,0.04287979332730174,0.06655900000000001,0.04603301268070936,2,3,0,2,0,230.92216293970984,230.92216293970984,0.0209076632745564,0.45576892932876945,0.7714230000000003,2.080029734876007,11,26,0,0,10,230.92216350458514,1.307702326,13,13
o7,131.6531381,157.37966574617295,0,304.13571877777576,105.64731264900097,0,0,-inf,FAILED,"Objective value wrong, with error 9.182449718561086
Ubg < g(x*,p) - tol:
[4.99878736e-02 1.47358262e-02 3.98723244e-02 1.56374688e-01
 9.37723491e-01 8.92527946e-01 4.16976983e-02 2.76890001e-02
 7.83044626e-03 5.25548980e-03 7.83068316e-03 5.25564847e-03
 3.86813381e-06]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  12,  13, 200]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[0.00604084 0.02171277 0.00063906 0.00136204 0.09586101 0.0445095
 0.21757828 0.29211532 0.0011431  0.00433264 0.1246501  0.0425857
 0.0011431  0.00433264]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[9.62535048e-01 7.73038712e-01 1.12170720e-04 3.26702809e-05
 4.23902074e-01 5.94260500e-01 4.23902293e-01 5.94260863e-01
 4.23902093e-01 5.94260531e-01]
for indices:
(array([ 2,  3,  6,  7,  8,  9, 10, 11, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,131.65301327259772,289.869893613,5,22
o7_2,116.9459316,196.86496301639266,0,303.9153976114467,102.08531019200058,0,0,124.03107430990612,106.90764599066944,0.1702097998932004,300.83943212404847,298.607773618,420.88871263246983,5,18,14,5,1,124.03107430990612,124.03107434506282,0.16852069087326527,108.73558691609651,108.147135737,166.06427291966975,4,14,10,4,0,124.03107434506282,113.7535514177851,0.17209779610857368,300.7560363439843,298.97831057,506.25757497316226,5,17,15,0,4,116.94590713844377,134.293909346,8,8
o7_ar25_1,140.4119583,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,140.4119572932655,139.88332816572068,0.2108884546905756,256.2083012522198,255.21766203599998,180.13533146306872,3,10,6,3,2,140.4119572932655,140.4119572932655,0.2102376907132566,50.88034313265234,51.310740396000014,50.56500138761476,2,6,4,2,0,140.4119572932655,139.88332816572068,0.20953102922067046,194.9981134631671,194.747759831,178.49694945290685,3,10,6,0,2,140.41190577149021,257.506076209,9,12
o7_ar2_1,140.4119583,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,140.41195730154567,140.4119578468877,0.21049495367333293,146.04785124817863,145.260988554,118.09540682751685,3,11,2,3,2,140.4119573047369,140.41195731502478,0.21071884408593178,35.448016182053834,35.658762497,35.187365885358304,2,6,0,2,0,140.4119573047369,140.17624417905506,0.21087319403886795,81.78435945603997,81.952472532,35.55473374854773,2,6,0,0,1,140.41195448060077,63.468023439,2,10
o7_ar3_1,137.931839,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,-inf,FAILED,"Objective value wrong, with error 130.3216022372435
Ubg < g(x*,p) - tol:
[5.90136533e-01 5.97133511e-01 1.23677156e-01 1.85261659e-01
 1.11967509e-01 1.47268825e-01 4.95227059e-03 1.33880445e-02
 1.21496879e-05 3.38351074e-06 2.86468972e-01 4.30698761e-01
 4.11061467e-05 9.98330025e-03 4.11061467e-05 4.06767643e-07
 9.98470701e-03 9.98470701e-03]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  49,
       140, 230, 232, 251, 268]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[5.90136533e-01 5.97133511e-01 1.23677156e-01 1.85261659e-01
 1.11967509e-01 1.47268825e-01 4.95227059e-03 1.33880445e-02
 1.21496879e-05 3.38351074e-06 2.86468972e-01 4.30698761e-01
 4.11061467e-05 9.98330025e-03 4.11061467e-05 4.06767643e-07
 9.98470701e-03 9.98470701e-03]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  49,
       140, 230, 232, 251, 268]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[8.82299618e-02 1.23676193e-01 8.18644145e-01 9.45722338e-01
 1.12049069e-01 1.47378425e-01 1.28749828e-01 2.30230696e-01
 1.09740337e-04 3.62377776e-05 1.56263742e-01 2.76140102e-01
 2.50743869e-03 7.51955335e-03]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13, 232,
       234]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,137.93183187749335,300.035899569,3,15
o7_ar4_1,131.6531381,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[7.58911451e-01 4.02306162e-01 3.05287358e-01 6.26611465e-01
 1.66901751e-01 5.70612561e-02 9.73255811e-01 5.71779506e-01
 1.39999700e-05 2.75000188e-06]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7, 10, 11]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[5.05314503e-02 1.03556455e-01 6.84674897e-06 3.02628453e-05
 1.17003580e-01 1.06624702e-01 1.42288233e-01 1.35962044e-01
 1.42288236e-01 1.35962047e-01 1.42290109e-01 1.35963922e-01]
for indices:
(array([ 0,  1,  2,  3,  6,  7,  8,  9, 10, 11, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[1.13798983 1.04966271 0.03810063 0.02697877 0.14164678 0.10254249
 0.00650434 0.00346327 0.65518992 0.41433604 0.00822751 0.00438274]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  8,  9, 10, 11, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,131.65312589337105,300.033190247,3,21
o7_ar5_1,116.9458471,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[2.78927288e-04 5.56236687e-05 1.25822587e-03 5.45182360e-03
 9.20283769e-01 3.67123283e-01 3.44559638e-01 7.48238924e-01
 2.06871199e-04 4.05730002e-05 1.42614720e+00 1.62690702e+00
 5.85296745e-07 3.96217806e-07 2.72842000e-05 5.85296744e-07
 5.85296744e-07 5.85296745e-07]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  21,
        61,  69,  73, 106, 121]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[9.24389730e-01 4.08958353e-01 9.24499345e-01 4.08999943e-01
 1.43273745e-01 2.20388451e-01 5.30670266e-01 9.77587473e-01
 4.05903782e-05 3.21870013e-07 3.82038603e-05 4.05903782e-05
 3.58153743e-05 2.86880311e-05]
for indices:
(array([  2,   3,   4,   5,   8,   9,  12,  13,  37,  70, 118, 186, 221,
       261]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubx > x* for indices:
[[4 0]]
Ubg < g(x*,p) - tol:
[9.82766769e-08 4.00638327e-06 5.24268820e-02 1.82494546e-01
 1.78875775e+00 1.78862631e+00 5.24268821e-02 1.82494546e-01
 4.00267850e-05 3.70243514e-05 1.21434971e-04 2.00243363e-06
 3.70243514e-05 4.12053099e-05 3.70243514e-05 4.12053099e-05
 4.00267850e-05 3.70243514e-05]
for indices:
(array([  4,   5,   8,   9,  10,  11,  12,  13,  39,  81,  82,  86, 113,
       117, 153, 157, 194, 210]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,116.94584373736997,296.530534862,4,6
o8_ar4_1,243.0707486,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 75,
       76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]),)",NAN,NAN,NAN,247.67235805044837,216.7219066054399,0.3406314221210778,300.1441457592882,300.5421987,150.62708078604192,2,6,3,2,1,247.67235805044837,247.67235805044837,0.34120280388742685,151.87511175777763,152.34764063700004,150.6519256993197,2,6,3,2,0,-inf,FAILED,"Ubg < g(x*,p) - tol:
[1.66671750e-01 4.00011680e-01 5.95241634e-01 2.84091839e-01
 5.67960626e-01 2.82875928e-01 4.26496274e-01 7.93371102e-01
 8.39091968e-05 2.97515376e-04 4.25000788e-06 1.99999580e-05
 3.33442077e-01 1.43517686e-01 4.25000788e-06 1.99999580e-05
 9.99999997e-07 1.02795643e-15 9.99999993e-07 1.39778012e-16
 1.02795643e-15 4.58067011e-15 9.99999999e-07 1.39778012e-16
 9.98561888e-07 1.39778012e-16 1.39778012e-16 1.39778012e-16
 1.39778012e-16 1.39778012e-16 1.02795643e-15 1.39778012e-16
 1.39778012e-16 1.39778012e-16 4.58067011e-15 9.99999997e-07
 1.39778012e-16 1.39778012e-16 1.34624543e-14 1.00000000e-06
 1.39778012e-16 6.35702695e-15 1.39778012e-16 1.02795643e-15
 1.39778012e-16 4.58067011e-15 1.39778012e-16 1.39778012e-16
 2.80431327e-15 1.16860975e-14 1.39778012e-16 9.99999999e-07
 5.46884853e-15 1.39778012e-16 1.39778012e-16 1.39778012e-16]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  26,  32,  36,  43,  48,  53,  58,  59,  72,  84,
        86,  90, 110, 139, 142, 147, 148, 171, 178, 183, 188, 196, 208,
       215, 222, 224, 227, 230, 235, 258, 262, 276, 285, 299, 302, 313,
       315, 318, 339, 341]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,246.86843512698462,300.00090739399997,2,24
o9_ar4_1,236.1384562,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,-inf,FAILED,"Objective value wrong, with error 227.2346467806073
Ubg < g(x*,p) - tol:
[9.86015008e-03 3.44348024e-02 8.31823836e-01 4.61368229e-01
 2.64176232e-04 1.03949484e-03 7.84809867e-01 6.88054456e-01
 1.34987684e+00 1.34994492e+00 7.04713268e-02 2.53058773e-02
 7.72746883e-01 6.79743566e-01 2.29236487e-07 1.40000150e-05
 2.29236483e-07]
for indices:
(array([  0,   1,   4,   5,   6,   7,  10,  11,  12,  13,  14,  15,  16,
        17,  54, 233, 278]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[9.86015008e-03 3.44348024e-02 8.31823836e-01 4.61368229e-01
 2.64176232e-04 1.03949484e-03 7.84809867e-01 6.88054456e-01
 1.34987684e+00 1.34994492e+00 7.04713268e-02 2.53058773e-02
 7.72746883e-01 6.79743566e-01 2.29236487e-07 1.40000150e-05
 2.29236483e-07]
for indices:
(array([  0,   1,   4,   5,   6,   7,  10,  11,  12,  13,  14,  15,  16,
        17,  54, 233, 278]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[4.52445108e-01 1.95836492e-01 4.72422156e-01 2.07396855e-01
 6.89724458e-03 6.33936313e-03 3.30710415e-01 6.62656233e-01
 7.22029334e-01 3.18974799e-01 4.61310300e-03 1.21912065e-03
 4.25000788e-06 1.99999580e-05 5.98854811e-03 2.11938893e-02
 4.61310300e-03 1.21912065e-03 1.00000000e-06 1.39778012e-16
 1.39778012e-16 1.00000000e-06 1.00000000e-06 1.39778012e-16
 1.39778012e-16 1.39778012e-16 1.39778012e-16 1.39778012e-16
 1.39778012e-16 1.02795643e-15 1.39778012e-16 1.02795643e-15
 1.00000000e-06 1.39778012e-16 4.58067011e-15 1.02795643e-15
 1.02795643e-15 1.02795643e-15 3.69249169e-15 1.02795643e-15
 1.39778012e-16 5.55555578e-07 1.39778012e-16 1.99901026e-06
 5.55555578e-07 1.91613485e-15 1.02795643e-15 1.39778012e-16
 9.99999999e-07 9.98515401e-07 4.58067011e-15 9.99999999e-07
 1.00000000e-06 1.39778012e-16 1.02795643e-15 9.99999999e-07
 1.91613485e-15 4.58067011e-15 1.91613485e-15 4.58067011e-15
 1.39778012e-16 1.02795643e-15 9.99999999e-07 1.39778012e-16
 1.02795643e-15 1.91613485e-15 1.02795643e-15 1.02795643e-15
 1.00000000e-06 1.39778012e-16]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  27,  35,  51,  66,  85,  95, 101, 106,
       108, 122, 124, 138, 140, 141, 160, 163, 169, 172, 173, 174, 199,
       205, 207, 215, 220, 230, 231, 260, 261, 270, 272, 276, 282, 304,
       305, 307, 316, 319, 323, 330, 332, 354, 355, 357, 376, 379, 381,
       404, 405, 406, 417, 420]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,275.4121761522772,300.000261317,5,28
p_ball_10b_5p_2d_h,18.71857799,18.71857798796891,0,43.877042880281806,17.295459000004417,0,0,18.718577687693454,18.646280936110184,0.3282631812617183,111.74293558299541,7.069821963,624.7736893342808,23,58,20,17,9,18.759492848706937,18.759492848706937,0.321270820684731,41.37590361805633,2.679911712,170.68468451872468,16,34,13,16,0,18.718577685919676,18.65163668226696,0.3195733577013016,103.4415015373379,5.401093716999999,733.8924627285451,26,60,16,0,25,18.718576319602438,33.841715952,30,32
p_ball_10b_5p_3d_h,44.00421681,44.00421680539977,0,44.647503049112856,33.032871000009145,0,0,44.004216501016806,44.00420647728475,0.5958142699673772,280.6109071946703,25.719746268999998,2423.5101287621073,30,104,26,17,13,44.004216501016806,44.004216501016806,0.5864925519563258,117.63044454995543,10.272851583000001,576.6141869924031,20,58,19,20,0,-inf,FAILED,"Ubg < g(x*,p) - tol:
[12.28823369 23.84525153 28.5788193   1.03277947 25.30835909  0.999999
  2.55430865  2.88270886  5.86229473  1.59909805  9.999999    7.82093986
  9.999999    9.999999   19.999999    9.999999  ]
for indices:
(array([  0,  12,  25,  31,  48, 114, 125, 127, 128, 131, 132, 134, 135,
       137, 138, 139]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,44.004213613890443,182.87172848,66,69
