name,primalbound,cvx_bonmin.obj,cvx_bonmin.load_time,cvx_bonmin.calc_time,cvx_bonmin.solver_time,cvx_bonmin.python_time,cvx_bonmin.iter_nr,cvx_sbmiqp.obj,cvx_sbmiqp.dual_obj,cvx_sbmiqp.load_time,cvx_sbmiqp.calc_time,cvx_sbmiqp.solver_time,cvx_sbmiqp.python_time,cvx_sbmiqp.iter_nr,cvx_sbmiqp.NLP_runs,cvx_sbmiqp.FNLP_runs,cvx_sbmiqp.MIQP_runs,cvx_sbmiqp.MILP_runs,cvx_sbmiqp_ee.obj,cvx_sbmiqp_ee.dual_obj,cvx_sbmiqp_ee.load_time,cvx_sbmiqp_ee.calc_time,cvx_sbmiqp_ee.solver_time,cvx_sbmiqp_ee.python_time,cvx_sbmiqp_ee.iter_nr,cvx_sbmiqp_ee.NLP_runs,cvx_sbmiqp_ee.FNLP_runs,cvx_sbmiqp_ee.MIQP_runs,cvx_sbmiqp_ee.MILP_runs,cvx_shot.obj,cvx_shot.calctime,cvx_shot.nr_milp,cvx_shot.nr_nlp
fo9,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]
 [90  0]
 [91  0]]
Ubg < g(x*,p) - tol:
[inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16,
       17]),)",NAN,NAN,NAN,23.464285521725504,23.464285521725504,0.4108116962015629,65.11579883657396,61.479649634000005,41.03003973886371,3,11,9,4,1,24.00549419465908,24.00549419465908,0.39371541514992714,28.67404954135418,28.92073802999999,27.97688254341483,1,6,3,2,0,23.464282788232858,172.703346458,6,18
fo9_ar25_1,32.18643105,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,32.624999941724155,31.16398310350627,0.5146088283509016,396.65610295534134,388.59604715100005,349.57329483143985,4,16,9,5,1,32.37499994716477,32.37499995283958,0.500908151268959,93.83358457311988,92.649666258,148.19153642095625,2,10,4,3,0,32.186413558665642,300.035333476,11,12
fo9_ar2_1,32.625,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,33.630769172080754,32.51944482361043,0.5131509453058243,484.7516377083957,478.6729237149999,303.29000052437186,3,10,2,4,2,32.62499994703201,32.624999957016925,0.5024577006697655,58.515839936211705,58.543553,57.8400149140507,1,5,0,2,0,32.624991558231578,300.000080965,3,12
fo9_ar3_1,24.81547619,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,24.815476115836116,24.81547600933658,0.5172759089618921,80.36068285442889,75.32595174999999,78.86497684381902,3,11,7,4,1,24.815476131722832,24.815476131722832,0.5068683139979839,32.53744539245963,32.57259441000001,31.86833006888628,1,6,3,2,0,24.8154758792945,160.358999351,14,17
fo9_ar4_1,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,23.46428564466076,23.463109256248423,0.5197243336588144,105.24485711939633,98.12557049099999,73.44992337748408,3,12,6,4,2,24.430719801395345,24.430719801395345,0.503869291394949,41.17869997955859,41.257550338,40.50704481638968,1,5,1,2,0,23.464282715140826,196.24256137400002,13,6
fo9_ar5_1,23.46428571,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]
 [14  0]
 [15  0]
 [16  0]
 [17  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([  0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,
        13,  14,  15,  16,  17,  93,  94,  95,  96,  97,  98,  99, 100,
       101, 102, 103, 104, 105, 106, 107, 108, 109, 110]),)",NAN,NAN,NAN,23.464285644796597,23.464285369522827,0.5215468723326921,426.5078176204115,419.51489789100003,178.06972445733845,3,10,4,4,2,24.85846145601734,24.85846145601734,0.5018250532448292,38.04350159317255,38.063056706999994,37.378812519833446,1,5,3,2,0,25.749999641971577,300.00981908399996,5,11
gear2,2.700857149e-12,0.004768456098804485,0,0.13960538059473038,0.07811600000000041,0,0,1.3811436508962303e-06,5.21215564152541e-15,0.03322095610201359,0.08706634864211082,0.166174,0.07831110619008541,1,6,0,2,1,1.3811436508962303e-06,3.3429067971753844e-05,0.02401808835566044,0.07518504001200199,0.15304399999999996,0.07674167491495609,1,6,0,2,0,2.3576406580194936e-09,0.33641543199999996,42,42
gear3,2.700857149e-12,3.634526501566065e-06,0,0.15610994771122932,0.040403999999999995,0,0,2.72645059771712e-08,2.72645059771712e-08,0.02008047141134739,0.052660634741187096,0.055637,0.04953714832663536,1,4,0,2,1,2.72645059771712e-08,2.6399792310885495e-05,0.012105504050850868,0.04304634965956211,0.051154,0.04670036397874355,1,4,0,2,0,0.00013622222271739669,0.099226704,46,14
jit1,173983.33,173983.32999863994,0,0.11537984479218721,0.060540999999999984,0,0,173982.61006293277,173345.3768308797,0.019284458830952644,0.042236221954226494,0.06593399999999999,0.04527764208614826,1,2,0,2,0,173982.61006293277,173345.3768308797,0.018201472237706184,0.05250045284628868,0.10228200000000001,0.05275021120905876,1,3,0,2,0,173983.32998164679,0.038128624,13,1
m3,37.8,37.80000000073363,0,0.3367856917902827,0.11425200000000077,0,0,37.79999956991859,37.79999956991859,0.027530185878276825,0.17720607481896877,0.376197222,0.1030244491994381,1,5,0,2,1,37.79999956991859,37.79999956991859,0.024786455556750298,0.15052592940628529,0.474827,0.11577613092958927,1,5,0,2,0,37.799645813514132,0.025441502,5,0
m6,82.25687691,106.25687691424332,0,304.42741882707924,84.32831299992229,0,0,82.25687581013635,82.25687691365584,0.11004983633756638,1.258529607206583,0.934245783,0.8903354126960039,2,6,0,3,2,82.28551760784383,82.28551760784383,0.10135973431169987,0.5001417510211468,0.771334274,0.3282720874994993,1,4,0,2,0,82.25687687037609,0.194927536,5,1
m7,106.7568769,130.75687691465532,0,304.02768700942397,99.67685745800213,0,0,106.75687555085342,106.75663756392312,0.17619989067316055,2.80216234177351,2.049080826,1.5843989383429289,2,8,4,3,2,106.75687555085169,106.75687555085169,0.16519417986273766,0.6970960199832916,1.023118174,0.43039242178201675,1,5,0,2,0,106.75687690839531,0.989286457,4,4
m7_ar25_1,143.585,143.58500000099596,0,231.95012564677745,85.2537779998455,0,0,143.5849968326451,143.5846263325812,0.21685490757226944,1.9205946065485477,1.398914575,1.582850219681859,2,9,0,3,1,143.5849968326451,143.58499691440977,0.2055944986641407,0.7009362820535898,0.944897,0.4489262755960226,1,5,0,2,0,143.58499683479664,0.388070956,2,2
m7_ar2_1,190.235,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,190.23499648570214,190.23499317228107,0.21104208752512932,5.043651236221194,4.076268981,1.9324222095310688,2,5,1,3,2,190.23499652432238,190.23499652432238,0.20649663917720318,1.0344810634851456,1.207434,0.7947707269340754,1,2,0,2,0,190.23497722319399,1.190148023,2,1
m7_ar3_1,143.585,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,143.5849969401333,121.03053265160133,0.21815213933587074,302.24030086025596,14.147681940000004,4396.966944985092,44,111,84,24,22,168.03795648233663,168.03795648233663,0.2057918757200241,1.2002646904438734,1.603221374,0.9432129636406898,1,6,4,2,0,143.58499690795955,2.0185968130000003,2,3
m7_ar4_1,106.7568769,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,106.75687596472984,106.75639999867565,0.23629452846944332,2.3074709083884954,1.7417151290000001,1.9581016786396503,2,8,2,3,1,106.75687596541079,106.75687596472984,0.20588118769228458,1.2434877138584852,1.57470645,1.0003854595124722,1,6,2,2,0,106.75687586181051,1.098063983,3,4
m7_ar5_1,106.4600058,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,106.46000474087647,106.46000000000006,0.2200883962213993,7.811569368466735,5.775917796,5.932598449289799,3,11,3,4,2,106.46000474068518,106.4600047411874,0.21361425891518593,1.7185829170048237,2.08469,1.4751693662256002,1,6,1,2,0,106.46000576000233,4.420549154,3,4
no7_ar25_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.81530513262949,107.46200109304057,0.21917247213423252,45.58530099131167,43.065134697000005,30.489114785566926,3,14,10,4,2,107.81530521596736,107.81530521596736,0.20633892342448235,25.881752071902156,25.755760095,39.16972633637488,2,11,5,3,0,107.8151906043379,38.185501535,2,12
no7_ar2_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.87096007160999,107.80313594510997,0.2199113368988037,17.69275305978954,16.835815961999998,8.44848126359284,2,7,4,3,1,107.81530513262845,107.81530513262845,0.21100004389882088,6.912174651399255,7.125006000000001,6.65242476016283,1,6,0,2,0,107.81528346842475,10.456661175,2,6
no7_ar3_1,107.8153083,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,107.87096007161313,107.73945109206261,0.21315594017505646,143.5455833785236,140.959007249,83.6769680250436,3,11,4,4,3,111.2464713518303,111.2464713518303,0.20664191246032715,35.13416095636785,34.89153477400002,51.625199131667614,2,11,9,3,0,107.81494086243572,67.203454922,1,10
no7_ar4_1,98.51840218,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,98.7442012091745,98.32048541703769,0.2185391802340746,188.10587750561535,179.29624652299998,455.37198477610946,7,31,24,6,3,98.88346249616097,98.88346249616097,0.20594114437699318,57.63654982484877,55.934831250999984,125.98666849173605,4,21,15,5,0,98.518372691737142,69.079391495,4,12
no7_ar5_1,90.62267488,-inf,FAILED,"Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:1432:
Error in Function::call for 'minlp' [BonminInterface] at .../casadi/core/function.cpp:361:
.../casadi/interfaces/bonmin/bonmin_interface.cpp:477: Uncaught error in Bonmin",NAN,NAN,NAN,90.79626338789421,90.4771796151507,0.22107509523630142,203.3005390688777,190.83041155800004,464.20465526916087,8,28,16,7,4,101.95009531061119,101.95009531061119,0.2116111796349287,10.975573195144534,11.307674259999999,10.440590823069215,1,6,4,2,0,90.622648836935397,62.689357158,9,8
nvs20,230.9221652,230.9221652082297,0,0.08847186621278524,0.08533900000000022,0,0,230.92216293970984,229.7077380220426,0.029566559940576553,0.1805261354893446,0.330935,0.32495625503361225,4,9,0,5,3,230.92216293970984,270.5135798912582,0.019893473014235497,0.04647178575396538,0.063635,0.048676710575819016,1,3,0,2,0,230.92216350458514,1.307702326,13,13
o7,131.6531381,157.37966574617295,0,304.13571877777576,105.64731264900097,0,0,-inf,FAILED,"Objective value wrong, with error 10.655657544475359
Ubg < g(x*,p) - tol:
[0.02677932 0.10570485 0.00092452 0.00214485 0.29027256 0.09675927
 0.12205299 0.24030272 0.02592928 0.0528665  0.53752421 0.27747777
 0.04412602 0.09075752]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-inf,FAILED,"Ubg < g(x*,p) - tol:
[2.40271986e-04 9.43224222e-04 1.14675056e-01 3.74095511e-01
 7.57493043e-03 2.35446895e-02 2.08717677e-01 2.82395717e-01
 5.68906622e-01 1.80107529e-01 7.81095431e-01 2.24499152e-01]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 12, 13]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,131.65301327259772,289.869893613,5,22
o7_2,116.9459316,196.86496301639266,0,303.9153976114467,102.08531019200058,0,0,116.9459302251256,116.94530291638402,0.18301048129796982,364.5586142241955,361.446166423,295.2521367445588,4,16,13,5,2,124.03107430990612,124.03107434506282,0.16773547045886517,108.33763141185045,107.748702303,165.39210644550622,3,14,10,4,0,116.94590713844377,134.293909346,8,8
o7_ar25_1,140.4119583,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,140.41195731576076,138.2510774872658,0.22262714058160782,323.3783752527088,321.230456577,236.3462726995349,3,12,5,4,2,140.4119572932655,140.4119572932655,0.21228108555078506,50.70807505771518,51.15645098600001,50.39664017781615,1,6,4,2,0,140.41190577149021,257.506076209,9,12
o7_ar2_1,140.4119583,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,140.4119572560149,140.4119272388254,0.22029589675366879,81.27926832251251,80.46460424499998,32.98459211923182,2,7,4,3,1,140.4119573047369,140.41195731502478,0.2063121385872364,35.31466078944504,35.514809431,35.05112097598612,1,6,0,2,0,140.41195448060077,63.468023439,2,10
o7_ar3_1,137.931839,-inf,FAILED,"Objective value wrong, with error 1e+50
Lbx > x* for indices:
[[ 0  0]
 [ 1  0]
 [ 2  0]
 [ 3  0]
 [ 4  0]
 [ 5  0]
 [ 6  0]
 [ 7  0]
 [ 8  0]
 [ 9  0]
 [10  0]
 [11  0]
 [12  0]
 [13  0]]
Ubg < g(x*,p) - tol:
[       inf        inf        inf        inf        inf        inf
        inf        inf        inf        inf        inf        inf
        inf        inf 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999 1.99999999
 1.99999999 1.99999999 1.99999999 1.99999999]
for indices:
(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 59, 60, 61,
       62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]),)",NAN,NAN,NAN,138.19774734433096,137.0125356909812,0.2219240516424179,572.9028984867036,569.657425327,446.8138279300183,4,18,13,4,2,-inf,FAILED,"Ubg < g(x*,p) - tol:
[5.90136533e-01 5.97133511e-01 1.23677156e-01 1.85261659e-01
 1.11967509e-01 1.47268825e-01 4.95227059e-03 1.33880445e-02
 1.21496879e-05 3.38351074e-06 2.86468972e-01 4.30698761e-01
 4.11061467e-05 9.98330025e-03 4.11061467e-05 4.06767643e-07
 9.98470701e-03 9.98470701e-03]
for indices:
(array([  2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  49,
       140, 230, 232, 251, 268]),)",NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,137.93183187749335,300.035899569,3,15
